"Step","1873380_2 - train/loss","1873380_2 - train/loss__MIN","1873380_2 - train/loss__MAX","4395274 - train/loss","4395274 - train/loss__MIN","4395274 - train/loss__MAX","1940028_1 - train/loss","1940028_1 - train/loss__MIN","1940028_1 - train/loss__MAX","4520555_1 - train/loss","4520555_1 - train/loss__MIN","4520555_1 - train/loss__MAX","2536305_1 - train/loss","2536305_1 - train/loss__MIN","2536305_1 - train/loss__MAX","2536333_1 - train/loss","2536333_1 - train/loss__MIN","2536333_1 - train/loss__MAX","1940035_0 - train/loss","1940035_0 - train/loss__MIN","1940035_0 - train/loss__MAX"
"96800","5558.33642578125","5558.33642578125","5558.33642578125","5118.689453125","5118.689453125","5118.689453125","6172.97119140625","6172.97119140625","6172.97119140625","6911.1376953125","6911.1376953125","6911.1376953125","7690.0517578125","7690.0517578125","7690.0517578125","7827.638671875","7827.638671875","7827.638671875","6048.86669921875","6048.86669921875","6048.86669921875"
"96900","5556.9775390625","5556.9775390625","5556.9775390625","5148.7744140625","5148.7744140625","5148.7744140625","6129.4423828125","6129.4423828125","6129.4423828125","6901.78369140625","6901.78369140625","6901.78369140625","7679.8349609375","7679.8349609375","7679.8349609375","7914.51708984375","7914.51708984375","7914.51708984375","6104.49267578125","6104.49267578125","6104.49267578125"
"97000","5635.107421875","5635.107421875","5635.107421875","5132.091796875","5132.091796875","5132.091796875","6039.8349609375","6039.8349609375","6039.8349609375","6723.314453125","6723.314453125","6723.314453125","7631.95068359375","7631.95068359375","7631.95068359375","8067.46923828125","8067.46923828125","8067.46923828125","6133.3408203125","6133.3408203125","6133.3408203125"
"97100","5498.451171875","5498.451171875","5498.451171875","5146.94140625","5146.94140625","5146.94140625","6077.93017578125","6077.93017578125","6077.93017578125","6788.1787109375","6788.1787109375","6788.1787109375","7784.6748046875","7784.6748046875","7784.6748046875","8092.064453125","8092.064453125","8092.064453125","6064.7314453125","6064.7314453125","6064.7314453125"
"97200","5514.35009765625","5514.35009765625","5514.35009765625","5125.38916015625","5125.38916015625","5125.38916015625","6201.34228515625","6201.34228515625","6201.34228515625","6861.0673828125","6861.0673828125","6861.0673828125","7656.11181640625","7656.11181640625","7656.11181640625","8052.830078125","8052.830078125","8052.830078125","5919.68017578125","5919.68017578125","5919.68017578125"
"97300","5486.74365234375","5486.74365234375","5486.74365234375","5140.208984375","5140.208984375","5140.208984375","6181.49267578125","6181.49267578125","6181.49267578125","6888.69873046875","6888.69873046875","6888.69873046875","7619.6298828125","7619.6298828125","7619.6298828125","7993.77490234375","7993.77490234375","7993.77490234375","5715.02978515625","5715.02978515625","5715.02978515625"
"97400","5466.1533203125","5466.1533203125","5466.1533203125","5179.513671875","5179.513671875","5179.513671875","6068.529296875","6068.529296875","6068.529296875","6769.29296875","6769.29296875","6769.29296875","7673.9931640625","7673.9931640625","7673.9931640625","7894.67822265625","7894.67822265625","7894.67822265625","5736.94921875","5736.94921875","5736.94921875"
"97500","5413.12255859375","5413.12255859375","5413.12255859375","5164.19482421875","5164.19482421875","5164.19482421875","6248.31396484375","6248.31396484375","6248.31396484375","6714.08251953125","6714.08251953125","6714.08251953125","7607.51708984375","7607.51708984375","7607.51708984375","7923.08251953125","7923.08251953125","7923.08251953125","5746.31396484375","5746.31396484375","5746.31396484375"
"97600","5409.29443359375","5409.29443359375","5409.29443359375","5125.4609375","5125.4609375","5125.4609375","6330.34521484375","6330.34521484375","6330.34521484375","6847.4404296875","6847.4404296875","6847.4404296875","7294.85986328125","7294.85986328125","7294.85986328125","8026.78564453125","8026.78564453125","8026.78564453125","5995.51611328125","5995.51611328125","5995.51611328125"
"97700","5410.28857421875","5410.28857421875","5410.28857421875","5132.95703125","5132.95703125","5132.95703125","6154.61181640625","6154.61181640625","6154.61181640625","6966.466796875","6966.466796875","6966.466796875","7680.6982421875","7680.6982421875","7680.6982421875","8143.1064453125","8143.1064453125","8143.1064453125","5933.1123046875","5933.1123046875","5933.1123046875"
"97800","5443.90625","5443.90625","5443.90625","5099.9365234375","5099.9365234375","5099.9365234375","6087.78759765625","6087.78759765625","6087.78759765625","6980.91357421875","6980.91357421875","6980.91357421875","7742.16455078125","7742.16455078125","7742.16455078125","8111.01416015625","8111.01416015625","8111.01416015625","5753.5","5753.5","5753.5"
"97900","5542.267578125","5542.267578125","5542.267578125","5104.6474609375","5104.6474609375","5104.6474609375","5915.60107421875","5915.60107421875","5915.60107421875","6865.0263671875","6865.0263671875","6865.0263671875","7816.10546875","7816.10546875","7816.10546875","8083.57373046875","8083.57373046875","8083.57373046875","6008.77978515625","6008.77978515625","6008.77978515625"
"98000","5602.3525390625","5602.3525390625","5602.3525390625","5093.35009765625","5093.35009765625","5093.35009765625","5963.22607421875","5963.22607421875","5963.22607421875","6812.75048828125","6812.75048828125","6812.75048828125","7661.26171875","7661.26171875","7661.26171875","7970.34814453125","7970.34814453125","7970.34814453125","6157.25390625","6157.25390625","6157.25390625"
"98100","5603.38330078125","5603.38330078125","5603.38330078125","5068.9326171875","5068.9326171875","5068.9326171875","5993.06103515625","5993.06103515625","5993.06103515625","6768.89306640625","6768.89306640625","6768.89306640625","7377.033203125","7377.033203125","7377.033203125","7941.794921875","7941.794921875","7941.794921875","6211.5517578125","6211.5517578125","6211.5517578125"
"98200","5583.2236328125","5583.2236328125","5583.2236328125","5092.8056640625","5092.8056640625","5092.8056640625","6154.349609375","6154.349609375","6154.349609375","6723.78271484375","6723.78271484375","6723.78271484375","7323.26171875","7323.26171875","7323.26171875","7897.97705078125","7897.97705078125","7897.97705078125","6285.03564453125","6285.03564453125","6285.03564453125"
"98300","5514.38427734375","5514.38427734375","5514.38427734375","5144.56494140625","5144.56494140625","5144.56494140625","6045.97998046875","6045.97998046875","6045.97998046875","6830.3935546875","6830.3935546875","6830.3935546875","7535.3017578125","7535.3017578125","7535.3017578125","8112.0517578125","8112.0517578125","8112.0517578125","6302.39794921875","6302.39794921875","6302.39794921875"
"98400","5608.1875","5608.1875","5608.1875","5162.0537109375","5162.0537109375","5162.0537109375","6337.48291015625","6337.48291015625","6337.48291015625","6809.3251953125","6809.3251953125","6809.3251953125","7560.76318359375","7560.76318359375","7560.76318359375","8194.5634765625","8194.5634765625","8194.5634765625","6313.36767578125","6313.36767578125","6313.36767578125"
"98500","5592.2470703125","5592.2470703125","5592.2470703125","5058.59765625","5058.59765625","5058.59765625","6108.103515625","6108.103515625","6108.103515625","6638.4033203125","6638.4033203125","6638.4033203125","7573.45263671875","7573.45263671875","7573.45263671875","8177.96044921875","8177.96044921875","8177.96044921875","6335.5595703125","6335.5595703125","6335.5595703125"
"98600","5474.46240234375","5474.46240234375","5474.46240234375","5186.880859375","5186.880859375","5186.880859375","6193.38330078125","6193.38330078125","6193.38330078125","6707.8720703125","6707.8720703125","6707.8720703125","7622.154296875","7622.154296875","7622.154296875","8106.689453125","8106.689453125","8106.689453125","6341.93603515625","6341.93603515625","6341.93603515625"
"98700","5353.7685546875","5353.7685546875","5353.7685546875","5162.38330078125","5162.38330078125","5162.38330078125","6352.27880859375","6352.27880859375","6352.27880859375","6719.7783203125","6719.7783203125","6719.7783203125","7648.73291015625","7648.73291015625","7648.73291015625","8254.0703125","8254.0703125","8254.0703125","6345.27294921875","6345.27294921875","6345.27294921875"
"98800","5303.69873046875","5303.69873046875","5303.69873046875","5207.416015625","5207.416015625","5207.416015625","6224.982421875","6224.982421875","6224.982421875","6742.048828125","6742.048828125","6742.048828125","7624.791015625","7624.791015625","7624.791015625","8359.990234375","8359.990234375","8359.990234375","6364.0908203125","6364.0908203125","6364.0908203125"
"98900","5337.48486328125","5337.48486328125","5337.48486328125","5298.5537109375","5298.5537109375","5298.5537109375","6077.10888671875","6077.10888671875","6077.10888671875","6775.916015625","6775.916015625","6775.916015625","7326.8642578125","7326.8642578125","7326.8642578125","8352.232421875","8352.232421875","8352.232421875","6345.1142578125","6345.1142578125","6345.1142578125"
"99000","5364.53125","5364.53125","5364.53125","5204.8046875","5204.8046875","5204.8046875","5907.73876953125","5907.73876953125","5907.73876953125","6598.2158203125","6598.2158203125","6598.2158203125","7686.701171875","7686.701171875","7686.701171875","8404.41015625","8404.41015625","8404.41015625","6406.33203125","6406.33203125","6406.33203125"
"99100","5359.4326171875","5359.4326171875","5359.4326171875","5275.787109375","5275.787109375","5275.787109375","6134.84619140625","6134.84619140625","6134.84619140625","6532.37890625","6532.37890625","6532.37890625","7384.9013671875","7384.9013671875","7384.9013671875","8488.34375","8488.34375","8488.34375","6417.10107421875","6417.10107421875","6417.10107421875"
"99200","5468.46142578125","5468.46142578125","5468.46142578125","5144.47119140625","5144.47119140625","5144.47119140625","6006.56494140625","6006.56494140625","6006.56494140625","6494.12109375","6494.12109375","6494.12109375","7285.93701171875","7285.93701171875","7285.93701171875","8442.61328125","8442.61328125","8442.61328125","6390.7919921875","6390.7919921875","6390.7919921875"
"99300","5524.447265625","5524.447265625","5524.447265625","5291.02294921875","5291.02294921875","5291.02294921875","6012.615234375","6012.615234375","6012.615234375","6627.57666015625","6627.57666015625","6627.57666015625","7539.26953125","7539.26953125","7539.26953125","8415.796875","8415.796875","8415.796875","6442.5966796875","6442.5966796875","6442.5966796875"
"99400","5442.208984375","5442.208984375","5442.208984375","5218.0869140625","5218.0869140625","5218.0869140625","6008.75244140625","6008.75244140625","6008.75244140625","6770.7587890625","6770.7587890625","6770.7587890625","7749.86572265625","7749.86572265625","7749.86572265625","8380.32421875","8380.32421875","8380.32421875","6486.4775390625","6486.4775390625","6486.4775390625"
"99500","5388.14111328125","5388.14111328125","5388.14111328125","5129.62109375","5129.62109375","5129.62109375","6036.5126953125","6036.5126953125","6036.5126953125","6806.33447265625","6806.33447265625","6806.33447265625","7590.568359375","7590.568359375","7590.568359375","8195.25390625","8195.25390625","8195.25390625","6529.88427734375","6529.88427734375","6529.88427734375"
"99600","5314.328125","5314.328125","5314.328125","5154.3505859375","5154.3505859375","5154.3505859375","5928.32373046875","5928.32373046875","5928.32373046875","6903.759765625","6903.759765625","6903.759765625","7681.5380859375","7681.5380859375","7681.5380859375","8040.06396484375","8040.06396484375","8040.06396484375","6618.931640625","6618.931640625","6618.931640625"
"99700","5571.0439453125","5571.0439453125","5571.0439453125","5071.5205078125","5071.5205078125","5071.5205078125","6027.521484375","6027.521484375","6027.521484375","6911.6904296875","6911.6904296875","6911.6904296875","7680.046875","7680.046875","7680.046875","8392.044921875","8392.044921875","8392.044921875","6591.583984375","6591.583984375","6591.583984375"
"99800","5514.732421875","5514.732421875","5514.732421875","5044.580078125","5044.580078125","5044.580078125","6224.474609375","6224.474609375","6224.474609375","6886.47998046875","6886.47998046875","6886.47998046875","7704.548828125","7704.548828125","7704.548828125","8548.3583984375","8548.3583984375","8548.3583984375","6405.62060546875","6405.62060546875","6405.62060546875"
"99900","5441.1298828125","5441.1298828125","5441.1298828125","5055.7998046875","5055.7998046875","5055.7998046875","6104.37353515625","6104.37353515625","6104.37353515625","6743.92138671875","6743.92138671875","6743.92138671875","7617.119140625","7617.119140625","7617.119140625","8480.72265625","8480.72265625","8480.72265625","6447.48876953125","6447.48876953125","6447.48876953125"
"100000","5491.76953125","5491.76953125","5491.76953125","5097.8544921875","5097.8544921875","5097.8544921875","6090.42138671875","6090.42138671875","6090.42138671875","6842.373046875","6842.373046875","6842.373046875","7540.7587890625","7540.7587890625","7540.7587890625","8127.048828125","8127.048828125","8127.048828125","6536.29052734375","6536.29052734375","6536.29052734375"
"100100","5498.59521484375","5498.59521484375","5498.59521484375","5083.33642578125","5083.33642578125","5083.33642578125","6156.0068359375","6156.0068359375","6156.0068359375","6997.25146484375","6997.25146484375","6997.25146484375","7511.818359375","7511.818359375","7511.818359375","7312.69140625","7312.69140625","7312.69140625","6558.46044921875","6558.46044921875","6558.46044921875"
"100200","5410.6494140625","5410.6494140625","5410.6494140625","4995.7763671875","4995.7763671875","4995.7763671875","6071.111328125","6071.111328125","6071.111328125","6896.38427734375","6896.38427734375","6896.38427734375","7488.67138671875","7488.67138671875","7488.67138671875","7822.29736328125","7822.29736328125","7822.29736328125","6573.98291015625","6573.98291015625","6573.98291015625"
"100300","5410.2900390625","5410.2900390625","5410.2900390625","5187.2080078125","5187.2080078125","5187.2080078125","6143.7314453125","6143.7314453125","6143.7314453125","6768.63134765625","6768.63134765625","6768.63134765625","6953.48828125","6953.48828125","6953.48828125","7136.50244140625","7136.50244140625","7136.50244140625","6588.8798828125","6588.8798828125","6588.8798828125"
