"Step","1873380_2 - train/loss_contrastive","1873380_2 - train/loss_contrastive__MIN","1873380_2 - train/loss_contrastive__MAX","4395274 - train/loss_contrastive","4395274 - train/loss_contrastive__MIN","4395274 - train/loss_contrastive__MAX","1940028_1 - train/loss_contrastive","1940028_1 - train/loss_contrastive__MIN","1940028_1 - train/loss_contrastive__MAX","4520555_1 - train/loss_contrastive","4520555_1 - train/loss_contrastive__MIN","4520555_1 - train/loss_contrastive__MAX","2536305_1 - train/loss_contrastive","2536305_1 - train/loss_contrastive__MIN","2536305_1 - train/loss_contrastive__MAX","2536333_1 - train/loss_contrastive","2536333_1 - train/loss_contrastive__MIN","2536333_1 - train/loss_contrastive__MAX","1940035_0 - train/loss_contrastive","1940035_0 - train/loss_contrastive__MIN","1940035_0 - train/loss_contrastive__MAX"
"267600","5195.9306640625","5195.9306640625","5195.9306640625","4834.76953125","4834.76953125","4834.76953125","5570.53076171875","5570.53076171875","5570.53076171875","5900.1064453125","5900.1064453125","5900.1064453125","6891.78125","6891.78125","6891.78125","7445.6025390625","7445.6025390625","7445.6025390625","5628.0810546875","5628.0810546875","5628.0810546875"
"267700","5083.990234375","5083.990234375","5083.990234375","4808.966796875","4808.966796875","4808.966796875","5538.0087890625","5538.0087890625","5538.0087890625","6212.17431640625","6212.17431640625","6212.17431640625","6845.3798828125","6845.3798828125","6845.3798828125","7373.8173828125","7373.8173828125","7373.8173828125","5668.060546875","5668.060546875","5668.060546875"
"267800","5259.75830078125","5259.75830078125","5259.75830078125","4900.91455078125","4900.91455078125","4900.91455078125","5453.638671875","5453.638671875","5453.638671875","6237.685546875","6237.685546875","6237.685546875","6889.5498046875","6889.5498046875","6889.5498046875","7090.47705078125","7090.47705078125","7090.47705078125","5693.9267578125","5693.9267578125","5693.9267578125"
"267900","5222.84228515625","5222.84228515625","5222.84228515625","4878.9609375","4878.9609375","4878.9609375","5422.47021484375","5422.47021484375","5422.47021484375","6107.38427734375","6107.38427734375","6107.38427734375","6860.5517578125","6860.5517578125","6860.5517578125","7526.650390625","7526.650390625","7526.650390625","5702.23486328125","5702.23486328125","5702.23486328125"
"268000","5154.77685546875","5154.77685546875","5154.77685546875","4803.77197265625","4803.77197265625","4803.77197265625","5477.01513671875","5477.01513671875","5477.01513671875","5867.8251953125","5867.8251953125","5867.8251953125","6524.3720703125","6524.3720703125","6524.3720703125","7637.89501953125","7637.89501953125","7637.89501953125","5551.07763671875","5551.07763671875","5551.07763671875"
"268100","5078.65478515625","5078.65478515625","5078.65478515625","4766.66796875","4766.66796875","4766.66796875","5624.21484375","5624.21484375","5624.21484375","5931.87109375","5931.87109375","5931.87109375","6700.8193359375","6700.8193359375","6700.8193359375","7600.6025390625","7600.6025390625","7600.6025390625","5493.2236328125","5493.2236328125","5493.2236328125"
"268200","5164.79833984375","5164.79833984375","5164.79833984375","4742.9619140625","4742.9619140625","4742.9619140625","5279.21142578125","5279.21142578125","5279.21142578125","6052.11328125","6052.11328125","6052.11328125","6751.8642578125","6751.8642578125","6751.8642578125","7658.248046875","7658.248046875","7658.248046875","5488.685546875","5488.685546875","5488.685546875"
"268300","5220.01171875","5220.01171875","5220.01171875","4734.47509765625","4734.47509765625","4734.47509765625","5480.64013671875","5480.64013671875","5480.64013671875","6076.8212890625","6076.8212890625","6076.8212890625","6705.10986328125","6705.10986328125","6705.10986328125","7713.02734375","7713.02734375","7713.02734375","5549.556640625","5549.556640625","5549.556640625"
"268400","5174.279296875","5174.279296875","5174.279296875","4706.03759765625","4706.03759765625","4706.03759765625","5536.75390625","5536.75390625","5536.75390625","5967.44140625","5967.44140625","5967.44140625","6641.26513671875","6641.26513671875","6641.26513671875","7693.96142578125","7693.96142578125","7693.96142578125","5601.08056640625","5601.08056640625","5601.08056640625"
"268500","5269.6005859375","5269.6005859375","5269.6005859375","4762.13671875","4762.13671875","4762.13671875","5481.50244140625","5481.50244140625","5481.50244140625","5972.779296875","5972.779296875","5972.779296875","6656.15185546875","6656.15185546875","6656.15185546875","7722.4033203125","7722.4033203125","7722.4033203125","5619.95556640625","5619.95556640625","5619.95556640625"
"268600","5177.20361328125","5177.20361328125","5177.20361328125","4793.5263671875","4793.5263671875","4793.5263671875","5556.12939453125","5556.12939453125","5556.12939453125","6005.58447265625","6005.58447265625","6005.58447265625","6553.76171875","6553.76171875","6553.76171875","7621.58251953125","7621.58251953125","7621.58251953125","5717.03857421875","5717.03857421875","5717.03857421875"
"268700","5183.14453125","5183.14453125","5183.14453125","4757.673828125","4757.673828125","4757.673828125","5849.99755859375","5849.99755859375","5849.99755859375","5982.4248046875","5982.4248046875","5982.4248046875","6498.470703125","6498.470703125","6498.470703125","7082.60498046875","7082.60498046875","7082.60498046875","5759.609375","5759.609375","5759.609375"
"268800","5184.9375","5184.9375","5184.9375","4718.72265625","4718.72265625","4718.72265625","5683.24609375","5683.24609375","5683.24609375","5884.9248046875","5884.9248046875","5884.9248046875","6275.58935546875","6275.58935546875","6275.58935546875","7291.31298828125","7291.31298828125","7291.31298828125","5718.3994140625","5718.3994140625","5718.3994140625"
"268900","5146.48486328125","5146.48486328125","5146.48486328125","4809.521484375","4809.521484375","4809.521484375","5539.04638671875","5539.04638671875","5539.04638671875","5906.44873046875","5906.44873046875","5906.44873046875","6461.0341796875","6461.0341796875","6461.0341796875","7467.83056640625","7467.83056640625","7467.83056640625","5801.70068359375","5801.70068359375","5801.70068359375"
"269000","5155.5615234375","5155.5615234375","5155.5615234375","4853.2861328125","4853.2861328125","4853.2861328125","5741.44384765625","5741.44384765625","5741.44384765625","5852.35693359375","5852.35693359375","5852.35693359375","6485.62939453125","6485.62939453125","6485.62939453125","7469.7880859375","7469.7880859375","7469.7880859375","5800.748046875","5800.748046875","5800.748046875"
"269100","5242.44384765625","5242.44384765625","5242.44384765625","4926.38232421875","4926.38232421875","4926.38232421875","5553.14111328125","5553.14111328125","5553.14111328125","6030.13671875","6030.13671875","6030.13671875","6653.095703125","6653.095703125","6653.095703125","7481.470703125","7481.470703125","7481.470703125","5819.90380859375","5819.90380859375","5819.90380859375"
"269200","5374.92626953125","5374.92626953125","5374.92626953125","4991.71533203125","4991.71533203125","4991.71533203125","5548.5439453125","5548.5439453125","5548.5439453125","6146.84228515625","6146.84228515625","6146.84228515625","6795.0126953125","6795.0126953125","6795.0126953125","7566.95703125","7566.95703125","7566.95703125","5818.78271484375","5818.78271484375","5818.78271484375"
"269300","5407.912109375","5407.912109375","5407.912109375","4955.1650390625","4955.1650390625","4955.1650390625","5544.734375","5544.734375","5544.734375","6153.70703125","6153.70703125","6153.70703125","6833.89453125","6833.89453125","6833.89453125","7552.55615234375","7552.55615234375","7552.55615234375","5801.037109375","5801.037109375","5801.037109375"
"269400","5353.19189453125","5353.19189453125","5353.19189453125","4902.63916015625","4902.63916015625","4902.63916015625","5590.90625","5590.90625","5590.90625","6187.2724609375","6187.2724609375","6187.2724609375","6645.0576171875","6645.0576171875","6645.0576171875","7588.3193359375","7588.3193359375","7588.3193359375","5833.43115234375","5833.43115234375","5833.43115234375"
"269500","5200.7392578125","5200.7392578125","5200.7392578125","4934.24169921875","4934.24169921875","4934.24169921875","5554.5888671875","5554.5888671875","5554.5888671875","6157.20947265625","6157.20947265625","6157.20947265625","6811.85107421875","6811.85107421875","6811.85107421875","7561.5283203125","7561.5283203125","7561.5283203125","5785.5810546875","5785.5810546875","5785.5810546875"
"269600","5195.06982421875","5195.06982421875","5195.06982421875","4809.87255859375","4809.87255859375","4809.87255859375","5625.77392578125","5625.77392578125","5625.77392578125","6108.40478515625","6108.40478515625","6108.40478515625","6891.03515625","6891.03515625","6891.03515625","7532.5400390625","7532.5400390625","7532.5400390625","5834.10986328125","5834.10986328125","5834.10986328125"
"269700","5302.51513671875","5302.51513671875","5302.51513671875","4921.97802734375","4921.97802734375","4921.97802734375","5572.25732421875","5572.25732421875","5572.25732421875","6006.701171875","6006.701171875","6006.701171875","6396.78271484375","6396.78271484375","6396.78271484375","6866.11669921875","6866.11669921875","6866.11669921875","5809.40576171875","5809.40576171875","5809.40576171875"
"269800","5216.62744140625","5216.62744140625","5216.62744140625","4949.021484375","4949.021484375","4949.021484375","5464.94873046875","5464.94873046875","5464.94873046875","5842.533203125","5842.533203125","5842.533203125","7228.2001953125","7228.2001953125","7228.2001953125","6509.96923828125","6509.96923828125","6509.96923828125","5862.58935546875","5862.58935546875","5862.58935546875"
"269900","5192.85986328125","5192.85986328125","5192.85986328125","4967.99853515625","4967.99853515625","4967.99853515625","5540.51318359375","5540.51318359375","5540.51318359375","5785.19482421875","5785.19482421875","5785.19482421875","6941","6941","6941","6779.49951171875","6779.49951171875","6779.49951171875","5812.58056640625","5812.58056640625","5812.58056640625"
"270000","5248.5625","5248.5625","5248.5625","4792.86083984375","4792.86083984375","4792.86083984375","5530.80517578125","5530.80517578125","5530.80517578125","5994.8193359375","5994.8193359375","5994.8193359375","6582.63671875","6582.63671875","6582.63671875","7250.68115234375","7250.68115234375","7250.68115234375","5848.2158203125","5848.2158203125","5848.2158203125"
"270100","5217.9384765625","5217.9384765625","5217.9384765625","4942.05322265625","4942.05322265625","4942.05322265625","5600.8779296875","5600.8779296875","5600.8779296875","6133.7099609375","6133.7099609375","6133.7099609375","6681.255859375","6681.255859375","6681.255859375","7159.08056640625","7159.08056640625","7159.08056640625","5816.46240234375","5816.46240234375","5816.46240234375"
"270200","5206.837890625","5206.837890625","5206.837890625","4982.53076171875","4982.53076171875","4982.53076171875","5560.75244140625","5560.75244140625","5560.75244140625","6163.95361328125","6163.95361328125","6163.95361328125","6716.76611328125","6716.76611328125","6716.76611328125","7149.08935546875","7149.08935546875","7149.08935546875","5860.404296875","5860.404296875","5860.404296875"
"270300","5285.322265625","5285.322265625","5285.322265625","4873.95947265625","4873.95947265625","4873.95947265625","5517.99365234375","5517.99365234375","5517.99365234375","6185.6162109375","6185.6162109375","6185.6162109375","6858.12451171875","6858.12451171875","6858.12451171875","7139.12939453125","7139.12939453125","7139.12939453125","5872.88330078125","5872.88330078125","5872.88330078125"
"270400","5225.685546875","5225.685546875","5225.685546875","4845.47705078125","4845.47705078125","4845.47705078125","5641.09326171875","5641.09326171875","5641.09326171875","6172.62744140625","6172.62744140625","6172.62744140625","6892.220703125","6892.220703125","6892.220703125","6936.75732421875","6936.75732421875","6936.75732421875","5827.43603515625","5827.43603515625","5827.43603515625"
"270500","5395.35498046875","5395.35498046875","5395.35498046875","4878.30078125","4878.30078125","4878.30078125","5339.09765625","5339.09765625","5339.09765625","6133.61669921875","6133.61669921875","6133.61669921875","6935.9619140625","6935.9619140625","6935.9619140625","6615.17333984375","6615.17333984375","6615.17333984375","5741.572265625","5741.572265625","5741.572265625"
"270600","5358.0888671875","5358.0888671875","5358.0888671875","4878.419921875","4878.419921875","4878.419921875","5819.40625","5819.40625","5819.40625","6108.04296875","6108.04296875","6108.04296875","6947.0068359375","6947.0068359375","6947.0068359375","6648.7236328125","6648.7236328125","6648.7236328125","5722.48486328125","5722.48486328125","5722.48486328125"
"270700","5390.21875","5390.21875","5390.21875","4732.11669921875","4732.11669921875","4732.11669921875","5876.3388671875","5876.3388671875","5876.3388671875","6091.3720703125","6091.3720703125","6091.3720703125","6802.54931640625","6802.54931640625","6802.54931640625","7070.64306640625","7070.64306640625","7070.64306640625","5700.20703125","5700.20703125","5700.20703125"
"270800","5577.61328125","5577.61328125","5577.61328125","4830.1845703125","4830.1845703125","4830.1845703125","5428.2451171875","5428.2451171875","5428.2451171875","6055.1494140625","6055.1494140625","6055.1494140625","6181.205078125","6181.205078125","6181.205078125","7472.38671875","7472.38671875","7472.38671875","5802.630859375","5802.630859375","5802.630859375"
"270900","5573.484375","5573.484375","5573.484375","4834.3017578125","4834.3017578125","4834.3017578125","5489.58203125","5489.58203125","5489.58203125","5992.17626953125","5992.17626953125","5992.17626953125","6839.74267578125","6839.74267578125","6839.74267578125","7567.89990234375","7567.89990234375","7567.89990234375","5849.732421875","5849.732421875","5849.732421875"
"271000","5444.740234375","5444.740234375","5444.740234375","4875.54833984375","4875.54833984375","4875.54833984375","5559.56201171875","5559.56201171875","5559.56201171875","6006.96142578125","6006.96142578125","6006.96142578125","7145.62109375","7145.62109375","7145.62109375","7513.98388671875","7513.98388671875","7513.98388671875","5898.2412109375","5898.2412109375","5898.2412109375"
"271100","5340.53759765625","5340.53759765625","5340.53759765625","4920.05810546875","4920.05810546875","4920.05810546875","5475.57373046875","5475.57373046875","5475.57373046875","5992.37890625","5992.37890625","5992.37890625","6975.91943359375","6975.91943359375","6975.91943359375","7554.5439453125","7554.5439453125","7554.5439453125","5889.5419921875","5889.5419921875","5889.5419921875"
