"Step","1873380_2 - train/loss_l2_speech_features","1873380_2 - train/loss_l2_speech_features__MIN","1873380_2 - train/loss_l2_speech_features__MAX","4395274 - train/loss_l2_speech_features","4395274 - train/loss_l2_speech_features__MIN","4395274 - train/loss_l2_speech_features__MAX","1940028_1 - train/loss_l2_speech_features","1940028_1 - train/loss_l2_speech_features__MIN","1940028_1 - train/loss_l2_speech_features__MAX","4520555_1 - train/loss_l2_speech_features","4520555_1 - train/loss_l2_speech_features__MIN","4520555_1 - train/loss_l2_speech_features__MAX","2536305_1 - train/loss_l2_speech_features","2536305_1 - train/loss_l2_speech_features__MIN","2536305_1 - train/loss_l2_speech_features__MAX","2536333_1 - train/loss_l2_speech_features","2536333_1 - train/loss_l2_speech_features__MIN","2536333_1 - train/loss_l2_speech_features__MAX","1940035_0 - train/loss_l2_speech_features","1940035_0 - train/loss_l2_speech_features__MIN","1940035_0 - train/loss_l2_speech_features__MAX"
"6900","0.6013621091842651","0.6013621091842651","0.6013621091842651","0.6476285457611084","0.6476285457611084","0.6476285457611084","0.611501157283783","0.611501157283783","0.611501157283783","0.6288577914237976","0.6288577914237976","0.6288577914237976","0.6977032423019409","0.6977032423019409","0.6977032423019409","0.8722243309020996","0.8722243309020996","0.8722243309020996","0.11713042855262756","0.11713042855262756","0.11713042855262756"
"7000","0.6014800071716309","0.6014800071716309","0.6014800071716309","0.6531105041503906","0.6531105041503906","0.6531105041503906","0.6030654311180115","0.6030654311180115","0.6030654311180115","0.6298253536224365","0.6298253536224365","0.6298253536224365","0.6869642734527588","0.6869642734527588","0.6869642734527588","0.8422371745109558","0.8422371745109558","0.8422371745109558","0.11509197950363159","0.11509197950363159","0.11509197950363159"
"7100","0.5980711579322815","0.5980711579322815","0.5980711579322815","0.6517511606216431","0.6517511606216431","0.6517511606216431","0.6000322699546814","0.6000322699546814","0.6000322699546814","0.6228605508804321","0.6228605508804321","0.6228605508804321","0.6915005445480347","0.6915005445480347","0.6915005445480347","0.8436773419380188","0.8436773419380188","0.8436773419380188","0.10991238802671432","0.10991238802671432","0.10991238802671432"
"7200","0.5965892672538757","0.5965892672538757","0.5965892672538757","0.6471736431121826","0.6471736431121826","0.6471736431121826","0.5989547967910767","0.5989547967910767","0.5989547967910767","0.6173434257507324","0.6173434257507324","0.6173434257507324","0.6783921718597412","0.6783921718597412","0.6783921718597412","0.84059739112854","0.84059739112854","0.84059739112854","0.11188218742609024","0.11188218742609024","0.11188218742609024"
"7300","0.5917796492576599","0.5917796492576599","0.5917796492576599","0.6534099578857422","0.6534099578857422","0.6534099578857422","0.6011285185813904","0.6011285185813904","0.6011285185813904","0.6165648102760315","0.6165648102760315","0.6165648102760315","0.6664842367172241","0.6664842367172241","0.6664842367172241","0.8473919034004211","0.8473919034004211","0.8473919034004211","0.10903885960578918","0.10903885960578918","0.10903885960578918"
"7400","0.591130256652832","0.591130256652832","0.591130256652832","0.6520793437957764","0.6520793437957764","0.6520793437957764","0.597553551197052","0.597553551197052","0.597553551197052","0.6016349196434021","0.6016349196434021","0.6016349196434021","0.6725456118583679","0.6725456118583679","0.6725456118583679","0.8383886218070984","0.8383886218070984","0.8383886218070984","0.10526417940855026","0.10526417940855026","0.10526417940855026"
"7500","0.5872300267219543","0.5872300267219543","0.5872300267219543","0.6483197808265686","0.6483197808265686","0.6483197808265686","0.6011039018630981","0.6011039018630981","0.6011039018630981","0.596519410610199","0.596519410610199","0.596519410610199","0.6704193949699402","0.6704193949699402","0.6704193949699402","0.8318912386894226","0.8318912386894226","0.8318912386894226","0.10251398384571075","0.10251398384571075","0.10251398384571075"
"7600","0.58101487159729","0.58101487159729","0.58101487159729","0.6476500034332275","0.6476500034332275","0.6476500034332275","0.5992209911346436","0.5992209911346436","0.5992209911346436","0.5906827449798584","0.5906827449798584","0.5906827449798584","0.6731215715408325","0.6731215715408325","0.6731215715408325","0.8132224082946777","0.8132224082946777","0.8132224082946777","0.10135927051305771","0.10135927051305771","0.10135927051305771"
"7700","0.5833660960197449","0.5833660960197449","0.5833660960197449","0.6452354192733765","0.6452354192733765","0.6452354192733765","0.6029435992240906","0.6029435992240906","0.6029435992240906","0.5832492113113403","0.5832492113113403","0.5832492113113403","0.663973331451416","0.663973331451416","0.663973331451416","0.8063279986381531","0.8063279986381531","0.8063279986381531","0.09831871092319489","0.09831871092319489","0.09831871092319489"
"7800","0.5691522359848022","0.5691522359848022","0.5691522359848022","0.6460652351379395","0.6460652351379395","0.6460652351379395","0.5954111218452454","0.5954111218452454","0.5954111218452454","0.5810693502426147","0.5810693502426147","0.5810693502426147","0.6474284529685974","0.6474284529685974","0.6474284529685974","0.7923016548156738","0.7923016548156738","0.7923016548156738","0.0988902822136879","0.0988902822136879","0.0988902822136879"
"7900","0.574638307094574","0.574638307094574","0.574638307094574","0.6443925499916077","0.6443925499916077","0.6443925499916077","0.5966971516609192","0.5966971516609192","0.5966971516609192","0.5799872875213623","0.5799872875213623","0.5799872875213623","0.6393331289291382","0.6393331289291382","0.6393331289291382","0.7733747959136963","0.7733747959136963","0.7733747959136963","0.0972708985209465","0.0972708985209465","0.0972708985209465"
"8000","0.6489788293838501","0.6489788293838501","0.6489788293838501","0.6430416107177734","0.6430416107177734","0.6430416107177734","0.6025024056434631","0.6025024056434631","0.6025024056434631","0.5749736428260803","0.5749736428260803","0.5749736428260803","0.6307280659675598","0.6307280659675598","0.6307280659675598","0.7713005542755127","0.7713005542755127","0.7713005542755127","0.09413978457450867","0.09413978457450867","0.09413978457450867"
"8100","0.5742931962013245","0.5742931962013245","0.5742931962013245","0.6433882117271423","0.6433882117271423","0.6433882117271423","0.5924257040023804","0.5924257040023804","0.5924257040023804","0.5696454048156738","0.5696454048156738","0.5696454048156738","0.6303970217704773","0.6303970217704773","0.6303970217704773","0.7375073432922363","0.7375073432922363","0.7375073432922363","0.0936594307422638","0.0936594307422638","0.0936594307422638"
"8200","0.5696991682052612","0.5696991682052612","0.5696991682052612","0.6413583159446716","0.6413583159446716","0.6413583159446716","0.6015793681144714","0.6015793681144714","0.6015793681144714","0.5636703372001648","0.5636703372001648","0.5636703372001648","0.6357393860816956","0.6357393860816956","0.6357393860816956","0.7173067331314087","0.7173067331314087","0.7173067331314087","0.09643558412790298","0.09643558412790298","0.09643558412790298"
"8300","0.5633602738380432","0.5633602738380432","0.5633602738380432","0.6437076330184937","0.6437076330184937","0.6437076330184937","0.6041758060455322","0.6041758060455322","0.6041758060455322","0.5538673400878906","0.5538673400878906","0.5538673400878906","0.6357110738754272","0.6357110738754272","0.6357110738754272","0.7179760932922363","0.7179760932922363","0.7179760932922363","0.09277942776679993","0.09277942776679993","0.09277942776679993"
"8400","0.5639194846153259","0.5639194846153259","0.5639194846153259","0.6401737928390503","0.6401737928390503","0.6401737928390503","0.6044455766677856","0.6044455766677856","0.6044455766677856","0.562903881072998","0.562903881072998","0.562903881072998","0.6274820566177368","0.6274820566177368","0.6274820566177368","0.7337379455566406","0.7337379455566406","0.7337379455566406","0.09316535294055939","0.09316535294055939","0.09316535294055939"
"8500","0.5650326013565063","0.5650326013565063","0.5650326013565063","0.6349664926528931","0.6349664926528931","0.6349664926528931","0.5977088809013367","0.5977088809013367","0.5977088809013367","0.5553625226020813","0.5553625226020813","0.5553625226020813","0.6029359102249146","0.6029359102249146","0.6029359102249146","0.7373867630958557","0.7373867630958557","0.7373867630958557","0.09500390291213989","0.09500390291213989","0.09500390291213989"
"8600","0.5626480579376221","0.5626480579376221","0.5626480579376221","0.6320050954818726","0.6320050954818726","0.6320050954818726","0.6023019552230835","0.6023019552230835","0.6023019552230835","0.5441300868988037","0.5441300868988037","0.5441300868988037","0.5807433128356934","0.5807433128356934","0.5807433128356934","0.7200680375099182","0.7200680375099182","0.7200680375099182","0.09678997099399567","0.09678997099399567","0.09678997099399567"
"8700","0.5561562776565552","0.5561562776565552","0.5561562776565552","0.6380596160888672","0.6380596160888672","0.6380596160888672","0.600841760635376","0.600841760635376","0.600841760635376","0.5360121726989746","0.5360121726989746","0.5360121726989746","0.5820916295051575","0.5820916295051575","0.5820916295051575","0.7188424468040466","0.7188424468040466","0.7188424468040466","0.10563880205154419","0.10563880205154419","0.10563880205154419"
"8800","0.5582994222640991","0.5582994222640991","0.5582994222640991","0.63987135887146","0.63987135887146","0.63987135887146","0.6050866842269897","0.6050866842269897","0.6050866842269897","0.5377863049507141","0.5377863049507141","0.5377863049507141","0.5856994390487671","0.5856994390487671","0.5856994390487671","0.7201858758926392","0.7201858758926392","0.7201858758926392","0.13164712488651276","0.13164712488651276","0.13164712488651276"
"8900","0.5538537502288818","0.5538537502288818","0.5538537502288818","0.639880895614624","0.639880895614624","0.639880895614624","0.5949149131774902","0.5949149131774902","0.5949149131774902","0.5483160614967346","0.5483160614967346","0.5483160614967346","0.586749255657196","0.586749255657196","0.586749255657196","0.6908579468727112","0.6908579468727112","0.6908579468727112","0.1941087543964386","0.1941087543964386","0.1941087543964386"
"9000","0.5545516014099121","0.5545516014099121","0.5545516014099121","0.6391329765319824","0.6391329765319824","0.6391329765319824","0.5986974239349365","0.5986974239349365","0.5986974239349365","0.5499961972236633","0.5499961972236633","0.5499961972236633","0.5837726593017578","0.5837726593017578","0.5837726593017578","0.7105432748794556","0.7105432748794556","0.7105432748794556","0.2921622395515442","0.2921622395515442","0.2921622395515442"
"9100","0.5567163228988647","0.5567163228988647","0.5567163228988647","0.6427469849586487","0.6427469849586487","0.6427469849586487","0.5961718559265137","0.5961718559265137","0.5961718559265137","0.5533983111381531","0.5533983111381531","0.5533983111381531","0.5724213719367981","0.5724213719367981","0.5724213719367981","0.7120333909988403","0.7120333909988403","0.7120333909988403","0.4149336516857147","0.4149336516857147","0.4149336516857147"
"9200","0.5534098148345947","0.5534098148345947","0.5534098148345947","0.6441586017608643","0.6441586017608643","0.6441586017608643","0.6015459299087524","0.6015459299087524","0.6015459299087524","0.5515578985214233","0.5515578985214233","0.5515578985214233","0.5522388219833374","0.5522388219833374","0.5522388219833374","0.6912773251533508","0.6912773251533508","0.6912773251533508","0.5433939099311829","0.5433939099311829","0.5433939099311829"
"9300","0.5563437938690186","0.5563437938690186","0.5563437938690186","0.6429863572120667","0.6429863572120667","0.6429863572120667","0.6041371822357178","0.6041371822357178","0.6041371822357178","0.548729658126831","0.548729658126831","0.548729658126831","0.5646663904190063","0.5646663904190063","0.5646663904190063","0.6924615502357483","0.6924615502357483","0.6924615502357483","0.7083162665367126","0.7083162665367126","0.7083162665367126"
"9400","0.5584048628807068","0.5584048628807068","0.5584048628807068","0.6415855288505554","0.6415855288505554","0.6415855288505554","0.6030207276344299","0.6030207276344299","0.6030207276344299","0.5498974323272705","0.5498974323272705","0.5498974323272705","0.5559930205345154","0.5559930205345154","0.5559930205345154","0.6795566082000732","0.6795566082000732","0.6795566082000732","0.9213069081306458","0.9213069081306458","0.9213069081306458"
"9500","0.5568912029266357","0.5568912029266357","0.5568912029266357","0.6377379298210144","0.6377379298210144","0.6377379298210144","0.5932590365409851","0.5932590365409851","0.5932590365409851","0.5541805028915405","0.5541805028915405","0.5541805028915405","0.5480828285217285","0.5480828285217285","0.5480828285217285","0.6778966784477234","0.6778966784477234","0.6778966784477234","1.2529492378234863","1.2529492378234863","1.2529492378234863"
"9600","0.5579001307487488","0.5579001307487488","0.5579001307487488","0.641832172870636","0.641832172870636","0.641832172870636","0.5954892635345459","0.5954892635345459","0.5954892635345459","0.5565953850746155","0.5565953850746155","0.5565953850746155","0.536729633808136","0.536729633808136","0.536729633808136","0.6865288019180298","0.6865288019180298","0.6865288019180298","1.6377090215682983","1.6377090215682983","1.6377090215682983"
"9700","0.5584514737129211","0.5584514737129211","0.5584514737129211","0.6459886431694031","0.6459886431694031","0.6459886431694031","0.5950778126716614","0.5950778126716614","0.5950778126716614","0.5517752766609192","0.5517752766609192","0.5517752766609192","0.5397189259529114","0.5397189259529114","0.5397189259529114","0.6571546196937561","0.6571546196937561","0.6571546196937561","2.0479001998901367","2.0479001998901367","2.0479001998901367"
"9800","0.5583972334861755","0.5583972334861755","0.5583972334861755","0.6439897418022156","0.6439897418022156","0.6439897418022156","0.598186731338501","0.598186731338501","0.598186731338501","0.5453251600265503","0.5453251600265503","0.5453251600265503","0.5579312443733215","0.5579312443733215","0.5579312443733215","0.6527225375175476","0.6527225375175476","0.6527225375175476","2.4444777965545654","2.4444777965545654","2.4444777965545654"
"9900","0.5576965808868408","0.5576965808868408","0.5576965808868408","0.6470824480056763","0.6470824480056763","0.6470824480056763","0.5939478278160095","0.5939478278160095","0.5939478278160095","0.5539476275444031","0.5539476275444031","0.5539476275444031","0.5542136430740356","0.5542136430740356","0.5542136430740356","0.6447119116783142","0.6447119116783142","0.6447119116783142","2.7007970809936523","2.7007970809936523","2.7007970809936523"
